order_created_at,order_number,order_status,customer_store_id,shipment_id,shipment_status,estimated_delivery_date,actual_delivery_date,store,delivery_by_merce,shipping_price,sold_amount,picked_amount,picked_cmv,rebate_amount
6/10/21 13:21:55,79432126,HANDED_OUT,f46c6b47-20cc-4a2a-892b-993daaf76c73,e3a28df9-8d74-4ada-887b-38878a1b5f85,HANDED_OUT,2021-06-11,2021-06-11,Giga - Osasco,TRUE,0,182.71,170.53,172.97,"10,032"
4/27/21 12:03:21,32253960,HANDED_OUT,b988de73-4ec3-4ff9-a3be-315163bd4208,7d465116-1518-4bfc-b90d-08f1f0c8cb07,HANDED_OUT,2021-04-28,2021-04-28,Atacadão - Osasco,TRUE,15,297.01,211.97,228.59,
5/10/21 13:34:28,01197973,HANDED_OUT,0c2687d5-fc8d-4d9c-a8d9-50662c8da40a,25c8b162-e2ea-471a-8a97-2320067d3b91,HANDED_OUT,2021-05-12,2021-05-11,Atacadão - Osasco,TRUE,15,"1,114.06",833.92,857.30,
6/18/21 14:52:16,66661672,HANDED_OUT,8f3beeb0-4189-48b2-b2df-05bc93cb4b31,57e96898-6e7b-4112-900a-3470ec69c0d5,HANDED_OUT,2021-06-21,2021-06-21,Giga - Online,TRUE,0,879.64,97.16,128.61,"7,4592"
5/10/21 11:35:23,21073241,HANDED_OUT,bd827529-c555-4f75-814d-06cdeccbec3f,6e3b7974-a852-4a4c-b62d-82f7c18fc1b7,HANDED_OUT,2021-05-12,2021-05-11,Atacadão - Osasco,TRUE,15,719.59,512.29,541.59,
4/5/21 14:29:42,59981321,HANDED_OUT,d27de3ab-cbf3-4d9b-b83e-ad89498e98f7,f37bb776-e5f1-4b8b-bc38-87d5f272d6d3,HANDED_OUT,2021-04-06,2021-04-06,Atacadão - Osasco,TRUE,15,545.49,509.12,564.33,
4/7/21 13:45:35,07232290,HANDED_OUT,1325e500-3c5b-4933-88fa-5be9a9eb87fe,b4bf42f3-5c36-4a34-ad9a-be57fb9b9b54,HANDED_OUT,2021-04-08,2021-04-08,Atacadão - Osasco,TRUE,15,798.73,525.59,523.60,
6/10/21 16:45:56,46779951,HANDED_OUT,2634b299-1062-45ce-9944-46f6d36d1b75,83fe2648-acb2-4376-8871-c2e6dcf7b316,HANDED_OUT,2021-06-11,2021-06-11,Atacadão - Interlagos,TRUE,15,302.98,229.66,259.76,
5/4/21 18:00:44,77838444,HANDED_OUT,15ab954d-02a0-4246-bef9-5a8b5981476a,693d7c6f-3cda-4a29-a89a-38c944253fec,HANDED_OUT,2021-05-06,2021-05-06,Atacadão - Interlagos,TRUE,0,397.71,371.20,385.66,
4/14/21 16:11:39,87397779,HANDED_OUT,b07cd345-ecb7-4075-82bb-918106a9c71a,14435cc3-56db-4d1f-833d-1913474c371c,HANDED_OUT,2021-04-15,2021-04-15,Atacadão - Osasco,TRUE,0,153.43,143.20,186.21,
6/9/21 14:42:54,76176299,HANDED_OUT,3d6ed1dd-4560-400a-a6e0-f77723079e9c,042a0e60-e60f-4933-9897-44f92ef1f1de,HANDED_OUT,2021-06-10,2021-06-10,Giga - Online,TRUE,0,124.97,116.64,120.66,"6,9984"
6/9/21 14:42:54,76176299,HANDED_OUT,3d6ed1dd-4560-400a-a6e0-f77723079e9c,33d3b190-3c60-44dc-a849-99e2ce59c8aa,HANDED_OUT,2021-06-10,2021-06-10,Akki - Embú das Artes,TRUE,0,186.21,173.80,176.28,
6/9/21 14:42:54,76176299,HANDED_OUT,3d6ed1dd-4560-400a-a6e0-f77723079e9c,eac4e342-8475-4167-abd7-6f014f55f207,HANDED_OUT,2021-06-10,2021-06-10,Atacadão - Osasco,TRUE,15,64.50,60.20,63.93,
6/23/21 15:52:09,30812492,HANDED_OUT,e6e84529-dcf2-4655-8171-d689b4e3e9d9,ea0d1caf-a220-4e23-90de-8b120636f307,HANDED_OUT,2021-06-24,2021-06-24,Atacadão - Interlagos,TRUE,15,172.39,147.45,147.99,
5/4/21 17:59:56,57230747,HANDED_OUT,f7a5d804-2728-44c0-a635-e44785b219b9,bc10c322-30c3-478f-b389-f83437bd4f0b,HANDED_OUT,2021-05-06,2021-05-06,Atacadão - Osasco,TRUE,15,407.14,380.00,384.83,
6/24/21 13:24:05,56052825,PICKED,ec8bff99-4563-4ff1-bd75-1073f5f2ee75,080bc3f4-ba81-41ce-a1b0-4390fb635e00,CANCELED,2021-06-25,,,TRUE,0,50.61,0.00,0.00,
4/21/21 21:25:49,17218604,HANDED_OUT,cf7d7953-007a-4e3b-b6cd-0b6b08816581,79252103-eda0-41dd-a64c-cd5714a0474c,HANDED_OUT,,2021-04-21,Atacadão - Osasco,TRUE,0,99.29,92.67,95.86,
6/22/21 11:39:57,85918094,HANDED_OUT,f9d6b8d8-2681-4cb1-9232-5b95acdae300,fdf56d3e-9eb3-4975-920f-34f83f7c7e97,HANDED_OUT,2021-06-23,2021-06-23,Giga - Online,TRUE,0,157.81,125.07,129.21,"7,494"
4/28/21 16:01:58,35053985,HANDED_OUT,f7a5d804-2728-44c0-a635-e44785b219b9,31b9dcef-e4b7-4121-82ae-dc4573a1e042,HANDED_OUT,2021-04-30,2021-04-30,Atacadão - Osasco,TRUE,15,794.57,741.60,757.24,
6/22/21 11:25:42,44922054,HANDED_OUT,4761bf47-73e0-449c-9e72-af360f74b80f,07b07421-0ded-42d2-b9c1-40f16f355843,HANDED_OUT,2021-06-23,2021-06-23,Giga - Online,TRUE,0,25.67,23.96,24.79,"1,4376"
4/6/21 18:14:15,29974881,HANDED_OUT,e1b7379b-f96d-4974-b929-bb0c11f8d884,4c70084d-561d-4350-8e7f-568196561514,HANDED_OUT,2021-04-08,2021-04-08,Atacadão - Osasco,TRUE,15,835.71,780.00,767.17,
6/22/21 16:22:28,31427778,HANDED_OUT,cf0b0bcc-8c34-4d94-adb5-2777f52e3f06,d270d8f2-6138-4c2c-98f7-c7a4f63180b5,HANDED_OUT,2021-06-24,2021-06-23,Atacadão - Interlagos,TRUE,15,261.09,185.96,190.72,
6/16/21 14:40:09,93667745,HANDED_OUT,ab543d8b-1ce1-4797-a8ef-78b0cca230bd,7d90a7e8-29c2-4a49-a1bb-9a829bb2845b,HANDED_OUT,2021-06-17,2021-06-17,Atacadão - Interlagos,TRUE,15,217.86,178.53,175.26,
6/21/21 15:40:04,58201263,HANDED_OUT,abf5967c-d68f-42cf-a62c-0ffd85c26e51,bc023e0a-1fdc-4a27-a4bc-b741296bc42e,HANDED_OUT,2021-06-22,2021-06-22,Giga - Online,TRUE,0,34.07,31.80,32.90,"1,908"
4/6/21 18:14:31,97579282,HANDED_OUT,f9ce6a9f-3d3a-42f5-aa45-e0c57c779493,e6aba689-8374-439f-a8b2-519541a46490,HANDED_OUT,,2021-04-07,Atacadão - Interlagos,TRUE,0,162.43,151.60,156.83,
4/30/21 12:08:14,59297359,HANDED_OUT,d5c6033e-214f-4076-8ac4-4e6066cec58b,ca0cc00f-1977-411d-8419-8369ac266197,HANDED_OUT,,2021-04-30,Atacadão - Interlagos,TRUE,0,466.46,344.07,355.93,
4/27/21 17:25:28,03979743,HANDED_OUT,6f123b03-620f-4cf0-8ca4-312bdeacb181,716cf89d-9abf-49ea-8982-966ba28b4af6,HANDED_OUT,2021-04-28,2021-04-28,Atacadão - Osasco,TRUE,15,375.89,325.86,374.66,
4/5/21 11:07:24,01692831,HANDED_OUT,f7a5d804-2728-44c0-a635-e44785b219b9,ae28516c-0e89-4083-b830-78bde4018ccc,HANDED_OUT,2021-04-06,2021-04-06,Atacadão - Osasco,TRUE,15,577.29,538.80,632.41,
6/22/21 13:47:25,60802483,HANDED_OUT,6e908fb8-c407-4ed2-83c9-59be7e7375a0,3b254114-31f6-4dc6-87b6-79bf9b76a3d1,HANDED_OUT,2021-06-23,2021-06-23,Adega Félix,TRUE,0,955.14,891.47,897.10,
6/15/21 10:17:52,43175424,HANDED_OUT,602c5d77-fdfd-42e7-b7d7-7a9e2088c20f,30222b77-f0b7-4b5a-aa47-138965ffc954,HANDED_OUT,2021-06-16,2021-06-16,Adega Félix,TRUE,0,783.77,731.52,750.79,
6/25/21 11:50:02,36132121,HANDED_OUT,842ac3e7-d1c9-4cd9-8954-d4855f48443c,ba28bfed-b0d3-4311-8a4a-275ec649037a,HANDED_OUT,2021-06-29,2021-06-29,Atacadão - Osasco - OC,TRUE,0,"3,325.71","3,104.00","3,128.28",
6/2/21 14:03:59,20540900,HANDED_OUT,400648c2-539a-456c-9f40-466176e9a885,7b0d26e2-cde8-4a6c-a6a7-16bfa7befe3b,HANDED_OUT,2021-06-03,2021-06-03,Giga - Barra Funda,TRUE,0,421.74,36.96,36.17,"2,0976"
6/2/21 14:03:59,20540900,HANDED_OUT,400648c2-539a-456c-9f40-466176e9a885,cea47cca-0b65-4fc2-989f-77352103f8a7,HANDED_OUT,2021-06-03,2021-06-03,Adega Félix,TRUE,0,128.11,119.57,121.86,
6/30/21 20:38:53,72664093,HANDED_OUT,84c5be86-a3f5-47c8-b4c1-4d56dde19e22,0c888c4d-ee85-4ff8-a1f9-430ed7501e90,HANDED_OUT,2021-07-05,2021-07-02,Akki - Santo Amaro,TRUE,0,55.42,51.73,52.47,
6/30/21 20:38:53,72664093,HANDED_OUT,84c5be86-a3f5-47c8-b4c1-4d56dde19e22,58768586-5f02-48c5-9bb5-696fd43a0dc0,HANDED_OUT,2021-07-05,2021-07-02,Tenda - Santo Amaro,TRUE,0,54.03,50.43,52.14,
6/30/21 20:38:53,72664093,HANDED_OUT,84c5be86-a3f5-47c8-b4c1-4d56dde19e22,f351445f-2872-4f47-9bbb-67d8774d9529,HANDED_OUT,2021-07-05,2021-07-05,Adega Barreto,TRUE,0,77.25,72.10,73.12,
6/25/21 13:53:27,19797838,HANDED_OUT,006e1163-c30d-45dc-8040-62a6cf2d043a,bd97042f-f9fa-4d14-9f41-14072e49c3d8,HANDED_OUT,2021-06-29,2021-06-28,Atacadão - Raposo,TRUE,0,917.14,856.00,866.48,
5/10/21 18:07:43,81685628,HANDED_OUT,fd7f0ecc-b86f-4459-87a0-6c0f50827cb3,db368ffe-7145-43c1-a5b6-b0053df6240f,HANDED_OUT,2021-05-12,2021-05-11,Atacadão - Interlagos,TRUE,0,405.00,378.00,383.59,
6/23/21 11:59:34,43888967,HANDED_OUT,dd0f3f80-5a23-4ca2-8e52-30ed0c91e7c7,6e58cc33-394b-4be9-9c68-2c99f36e405e,HANDED_OUT,2021-06-25,2021-06-25,Assaí - Osasco Jaguaré,TRUE,0,78.49,73.26,74.30,
6/22/21 11:02:50,13757499,HANDED_OUT,5fa64027-e99e-424d-aa21-7be9bf5f0b83,03e4a88d-6c7d-47ef-a6f0-14426423e270,HANDED_OUT,2021-06-23,2021-06-23,Atacadão - Osasco,TRUE,15,200.00,186.67,191.72,
6/22/21 11:02:50,13757499,HANDED_OUT,5fa64027-e99e-424d-aa21-7be9bf5f0b83,a541061f-c66e-4e19-8b3a-a31ea684f7b9,HANDED_OUT,2021-06-23,2021-06-23,Giga - Online,TRUE,0,141.19,119.80,123.93,"7,188"
5/25/21 20:14:56,13980917,HANDED_OUT,b988de73-4ec3-4ff9-a3be-315163bd4208,3125f999-d872-4ed7-9f26-8b9a6fd3f7bd,HANDED_OUT,2021-05-27,2021-05-26,Giga - Online,TRUE,0,80.86,75.47,78.07,"4,528"
6/1/21 14:27:59,97655463,PICKED,efd2661c-0df0-472d-b709-6334ac3db6c5,7aae5671-2dfc-494a-b7df-e7299ad3ebb7,HANDED_OUT,2021-06-02,2021-06-02,Atacadão - Interlagos,TRUE,15,304.07,254.79,239.63,
6/16/21 14:41:08,47678018,HANDED_OUT,05e796f3-4c23-4ec6-8c75-e0d726a1abaa,f23a4aae-672f-45c0-97bc-520a1a7705b6,HANDED_OUT,2021-06-17,2021-06-17,Giga - Osasco,TRUE,0,636.71,594.27,627.31,"36,384"
6/4/21 13:20:41,34750901,HANDED_OUT,a2984078-b3d1-4efd-941b-828394fc3c68,8dd67e1f-64d1-4371-af87-cee55a18203b,HANDED_OUT,2021-06-07,2021-06-07,Akki - Embú das Artes,TRUE,0,66.86,62.40,62.57,
5/14/21 17:59:38,36282798,HANDED_OUT,1326d813-ee17-407b-af6f-218b5f838c33,8fb11a93-96f3-4a4b-85bc-d110765ee403,HANDED_OUT,2021-05-18,2021-05-18,Atacadão - Osasco,TRUE,0,327.43,305.60,304.14,
6/11/21 13:23:36,04935061,HANDED_OUT,b0f282a6-8bc6-4c96-9638-9a43b3cc6410,f2b6b054-8dde-4e01-b925-b56127e60848,HANDED_OUT,2021-06-14,2021-06-14,Giga - Online,TRUE,0,19.71,18.40,19.03,"1,104"
4/16/21 12:39:18,01594126,HANDED_OUT,b27b6596-5a1f-4976-9a40-b9f49b247410,b2fc9922-fc53-4c6f-862e-efed0c918dca,HANDED_OUT,2021-04-19,2021-04-19,Atacadão - Osasco,TRUE,0,148.68,102.18,120.54,
6/28/21 15:30:28,85970554,HANDED_OUT,f2f753ef-2c28-4ded-bc0d-0672c03b5620,e0d76f38-c0bd-4e2f-a33a-aef9206a3731,HANDED_OUT,2021-06-29,2021-06-29,Atacadão - Interlagos,TRUE,15,302.86,282.67,257.93,
6/29/21 12:40:00,02408516,HANDED_OUT,3c24e374-1772-4c79-a67b-99c4593f2883,f7c721a5-89e6-44d6-b343-b729148661e9,HANDED_OUT,2021-06-30,2021-06-30,Atacadão - Osasco,TRUE,0,146.39,74.45,78.71,
5/28/21 14:47:35,86803724,HANDED_OUT,43d9936a-5d68-4188-a835-618d054ccb3f,ef7f7f3f-a623-4c3f-8604-7a4943006681,HANDED_OUT,2021-06-01,2021-06-02,Atacadão - Online,FALSE,0,378.04,273.81,283.21,"7,39188"
5/3/21 18:00:55,74920614,HANDED_OUT,5d62d042-1c68-44d5-b022-b1dc03577332,cb43e033-dd1b-4e05-a7d7-fd9ad5708905,HANDED_OUT,2021-05-05,2021-05-05,Atacadão - Osasco,TRUE,15,283.71,264.80,273.93,
4/20/21 17:59:07,56221094,HANDED_OUT,5eb81568-d358-4788-8062-4074469de5b3,4db5223b-6912-47f3-9a6d-e2eac6c884fd,HANDED_OUT,2021-04-23,2021-04-22,Atacadão - Interlagos,TRUE,15,740.00,690.67,703.45,
5/18/21 15:43:42,82996459,HANDED_OUT,0a8b3f47-4997-433b-8c0d-eb0dc95e371b,0cf8b960-fa12-46b7-b342-e6b8738abd6a,HANDED_OUT,2021-05-20,2021-05-19,Akki - Embú das Artes,TRUE,15,84.47,78.84,80.07,
6/18/21 11:05:49,96581439,HANDED_OUT,0deac2d7-cde9-46ab-bafa-c0dfc9b73184,6b7721d8-ba3d-4517-a5e4-dae3a14691a1,HANDED_OUT,2021-06-21,2021-06-21,Akki - Embú das Artes,TRUE,0,"1,500.14","1,400.13","1,420.00",
6/24/21 12:02:08,92335206,HANDED_OUT,5a81526c-912b-4035-90c0-945e7273e2f3,0d94684f-d860-491c-8c2c-353a549b45b7,HANDED_OUT,2021-06-25,2021-06-25,Adega Barreto,TRUE,0,515.00,480.67,487.45,
4/13/21 22:19:01,50836093,HANDED_OUT,630cc1ff-6d7e-45dc-8b26-4a04884b3772,ecd62540-a463-41a2-9e95-2100146e68b9,HANDED_OUT,2021-04-19,2021-04-14,Atacadão - Osasco,TRUE,15,100.00,93.33,96.55,
6/2/21 17:03:58,20960317,HANDED_OUT,829e58f6-903c-46fc-a40d-9241a9edbc19,54df0ce8-2bb4-4a83-8226-f784dfb51d5f,HANDED_OUT,2021-06-04,2021-06-03,Giga - Online,TRUE,0,22.34,20.85,21.57,"1,2512"
6/9/21 15:42:49,64695326,HANDED_OUT,1206854f-1d99-4d62-815c-f4f28d0bb39a,7e190c8a-b964-4e2e-8246-38733f2435db,HANDED_OUT,2021-06-11,2021-06-10,Akki - Embú das Artes,TRUE,0,491.14,458.40,469.24,
4/13/21 22:18:59,27457867,HANDED_OUT,4f5ff618-982a-4e19-8a71-3590b8ac2652,e2596d48-1bcf-4f5b-a8a2-44910778fb0b,HANDED_OUT,2021-04-19,2021-04-14,Atacadão - Osasco,TRUE,15,100.00,93.33,96.55,
6/2/21 10:58:28,19543305,PICKING,b4461533-99cf-4119-b1de-0c256b848d87,e084c2aa-b489-4ca7-9b5e-d67409fdbe7d,CANCELED,2021-06-04,,,TRUE,0,739.57,0.00,0.00,
6/24/21 12:07:45,36799613,HANDED_OUT,b837c65b-8339-45cf-a9a1-8cc69cb25aa9,3081b121-73c9-4dbe-952c-18f71406817e,HANDED_OUT,2021-06-25,2021-06-25,Atacadão - Interlagos,TRUE,15,37.16,34.68,35.88,
4/27/21 12:14:40,00798032,HANDED_OUT,fe9345c5-c321-49a7-a4d9-1ecdfb408eaa,b6dcbf28-c94c-4da1-9129-6d671da23951,HANDED_OUT,2021-04-28,2021-04-29,Atacadão - Osasco,TRUE,0,164.30,153.35,163.58,
5/10/21 18:06:49,72400626,HANDED_OUT,6d1ae2b0-5ae3-479f-a39d-c78dcc7d2390,1362020a-121b-4c4c-b334-7a663cd63620,HANDED_OUT,2021-05-12,2021-05-11,Atacadão - Osasco,TRUE,15,300.86,280.80,279.31,
4/5/21 17:00:52,63830927,HANDED_OUT,f7a5d804-2728-44c0-a635-e44785b219b9,03d65c7c-32fb-49bf-be6f-7fa14e7a04e3,HANDED_OUT,,2021-04-15,Atacadão - Osasco,TRUE,15,189.29,176.67,192.41,
4/26/21 16:22:25,90319447,HANDED_OUT,5e08ec52-5c56-478b-9a45-5c613d8d9694,e31b212b-7d14-452c-98b3-3054e1f553e0,HANDED_OUT,2021-04-27,2021-04-27,Atacadão - Osasco,TRUE,15,903.36,591.14,626.68,
5/17/21 14:03:40,66948499,HANDED_OUT,006e1163-c30d-45dc-8040-62a6cf2d043a,62a9ceb5-44f1-456a-a6e4-d2ee53172d53,HANDED_OUT,2021-05-19,2021-05-19,Akki - Embú das Artes,TRUE,15,45.00,42.00,42.62,
5/17/21 14:03:40,66948499,HANDED_OUT,006e1163-c30d-45dc-8040-62a6cf2d043a,bce0dc25-a3a8-4fff-a117-abd5b6aed769,HANDED_OUT,2021-05-19,2021-05-19,Atacadão - Raposo,TRUE,15,277.84,259.32,263.05,
5/17/21 14:03:40,66948499,HANDED_OUT,006e1163-c30d-45dc-8040-62a6cf2d043a,bdf48bc9-cb8c-44bc-8806-b2473156d8f3,HANDED_OUT,2021-05-19,2021-05-18,Atacadão - Osasco,TRUE,15,579.43,540.80,610.76,
6/2/21 09:18:04,49082162,HANDED_OUT,21784cf8-2fff-4d33-8d46-44b78badab35,562e7175-ff1b-496e-8a06-918cfa1c6d5f,HANDED_OUT,2021-06-04,2021-06-04,Atacadão - Interlagos,TRUE,15,11.06,10.32,10.68,
4/7/21 14:59:22,27046939,HANDED_OUT,1fb3655d-73d8-49f8-80a7-9eed35922d7e,b4c98479-915d-4180-a9e8-863634a1429e,HANDED_OUT,2021-04-08,2021-04-08,Atacadão - Interlagos,TRUE,15,479.21,447.27,466.47,
6/16/21 15:49:33,95293370,HANDED_OUT,bf72fee2-ddbe-4c8c-b6ec-3d9d1dafb529,7379cc10-793a-4bd2-9cad-d1a23046f4b7,HANDED_OUT,2021-06-17,2021-06-17,Atacadão - Osasco,TRUE,15,229.54,161.75,185.61,
6/3/21 12:59:27,52368089,HANDED_OUT,066ad707-01f8-4c93-a48a-7e5030e1f9dd,dace2ae5-890c-49e0-887e-aa909c6f092a,HANDED_OUT,2021-06-04,2021-06-08,Giga - Osasco,TRUE,0,305.79,285.40,286.34,"16,608"
4/16/21 11:08:32,15107946,HANDED_OUT,f85fa7dd-fd5a-4841-93d9-4d7107a2569b,226224fa-6a7b-4692-9144-1cb22429f806,HANDED_OUT,2021-04-19,2021-04-17,Atacadão - Osasco,TRUE,15,169.20,157.92,156.41,
6/3/21 11:40:11,40031374,HANDED_OUT,602c5d77-fdfd-42e7-b7d7-7a9e2088c20f,6d81c9ed-80ea-47a6-a07e-aa85641838b9,HANDED_OUT,2021-06-04,2021-06-04,Atacadão - Interlagos - OC,TRUE,0,491.14,458.40,464.90,
4/15/21 10:36:50,77035547,HANDED_OUT,412bf7ac-ea67-4f3b-a572-d8ccee73d0fe,e624ca9c-af0f-4fb1-b125-cf1c69ff84ce,HANDED_OUT,2021-04-16,2021-04-16,Atacadão - Osasco,TRUE,15,426.60,357.64,406.63,
4/24/21 15:09:51,18524779,HANDED_OUT,4456c1d2-9c42-4b6d-9c9b-8aa44c597e2d,e2765acb-0254-451c-9250-b28c2a19dd81,HANDED_OUT,2021-04-26,2021-04-26,Atacadão - Interlagos,TRUE,15,83.91,78.32,84.66,
6/1/21 15:19:06,71190589,HANDED_OUT,07cbdae6-2ad6-45f7-9a9d-a28e40855c52,08f957d7-3ca0-4432-b7ff-ce0dd4f07620,HANDED_OUT,2021-06-02,2021-06-02,Atacadão - Osasco,TRUE,15,"1,365.24","1,148.23","1,172.66",
4/28/21 17:30:45,95296050,HANDED_OUT,3c81a6e2-e65f-42fd-8d44-e852d54cc2fa,c3b8e3da-afd4-4761-8331-b13919d8528b,HANDED_OUT,2021-04-30,2021-04-29,Atacadão - Osasco,TRUE,15,410.14,382.80,385.57,
6/16/21 12:46:47,13657430,HANDED_OUT,b6e08fbe-d8bf-4549-aed7-e0c656d03f3b,3424fe00-f9da-4876-8927-49291bba5a00,HANDED_OUT,2021-06-17,2021-06-17,Akki - Santo Amaro,TRUE,0,208.09,194.22,198.31,
4/20/21 17:59:04,97122138,HANDED_OUT,1206854f-1d99-4d62-815c-f4f28d0bb39a,a24db7ff-d722-401b-bfc0-52eed4ebb0e9,HANDED_OUT,2021-04-23,2021-04-22,Atacadão - Osasco,TRUE,15,"3,778.57","3,526.67","3,648.28",
5/10/21 18:06:28,06005857,HANDED_OUT,99e5afb5-2f4f-44f2-b672-4366bed36a02,b2966ca6-1d90-4bae-8991-ffc792082d7c,HANDED_OUT,2021-05-12,2021-05-12,Atacadão - Osasco,TRUE,0,298.44,278.54,278.45,
6/4/21 12:56:56,28935786,HANDED_OUT,bc4a3043-1e51-4200-9006-226177761365,4a1cf2f1-2af0-4821-8445-092335e50387,HANDED_OUT,2021-06-07,2021-06-07,Assaí - Osasco Autonomistas,TRUE,0,130.71,122.00,122.07,
6/18/21 11:31:25,60445846,HANDED_OUT,1d3b41ca-a556-4e2e-b1a4-ff50be94af2c,6b0358c7-d39b-4cd8-addf-3fe413fba2b0,HANDED_OUT,2021-06-21,2021-06-18,Giga - Online,TRUE,0,433.80,404.88,418.84,"24,2928"
6/9/21 14:47:08,03448431,HANDED_OUT,9c31fc0e-3ef6-4b85-819f-0de479db834a,d43f368d-6c12-433e-a022-c445df71f906,HANDED_OUT,2021-06-10,2021-06-10,Giga - Osasco,TRUE,0,141.64,132.20,134.07,"7,776"
6/9/21 14:47:08,03448431,HANDED_OUT,9c31fc0e-3ef6-4b85-819f-0de479db834a,eee38f42-1653-4a1c-b031-3e299ed12567,CANCELED,2021-06-10,2021-06-18,Nissin,FALSE,0,208.57,146.00,151.03,"8,76"
5/18/21 15:55:25,87431909,HANDED_OUT,b837c65b-8339-45cf-a9a1-8cc69cb25aa9,3c6f7da1-3882-4682-b75a-c3924b7d31c8,HANDED_OUT,2021-05-20,2021-05-20,Roldão Atacadista - Carapicuíba,TRUE,15,392.14,366.00,371.17,
6/3/21 12:28:43,00765607,HANDED_OUT,4d4cdc9f-3ee6-4a24-8dd2-1a3609818319,fa8d694f-71c3-4487-9f15-5b4ca9286ebe,HANDED_OUT,2021-06-04,2021-06-04,Giga - Online,TRUE,0,251.61,234.84,242.94,"14,0904"
6/4/21 12:56:56,28935786,HANDED_OUT,bc4a3043-1e51-4200-9006-226177761365,9afea1dd-2572-4a84-8cc2-31b107b621d8,HANDED_OUT,2021-06-07,2021-06-07,Atacadão - Osasco,TRUE,15,173.78,162.19,184.23,
6/11/21 11:22:07,29070231,HANDED_OUT,ec8bff99-4563-4ff1-bd75-1073f5f2ee75,3b2a5597-2c21-46be-97f5-c9d3b18bd58f,HANDED_OUT,2021-06-14,2021-06-14,Atacadão - Osasco,TRUE,15,29.91,27.92,25.57,
6/11/21 11:22:07,29070231,HANDED_OUT,ec8bff99-4563-4ff1-bd75-1073f5f2ee75,5a17c58d-cb92-41ea-903c-cef7ed60c31a,HANDED_OUT,2021-06-14,2021-06-14,Giga - Online,TRUE,0,46.63,43.52,41.96,"2,4336"
6/11/21 11:22:07,29070231,HANDED_OUT,ec8bff99-4563-4ff1-bd75-1073f5f2ee75,dcb8f722-dc97-4159-9db1-bd2570b1720a,CANCELED,2021-06-14,2021-06-25,Nissin,FALSE,0,104.29,97.33,100.69,"5,84"
6/22/21 19:24:17,62622765,HANDED_OUT,851678f0-6fa3-4d52-a582-8f569e7fc5ef,9c626e2b-45f4-4ff3-bf91-f9272b7a2533,HANDED_OUT,2021-06-25,2021-06-24,Assaí - Santo Amaro,TRUE,0,160.80,150.08,158.57,
6/22/21 19:24:17,62622765,HANDED_OUT,851678f0-6fa3-4d52-a582-8f569e7fc5ef,d4f65394-1613-4310-b72c-7494acbc3f93,HANDED_OUT,2021-06-25,2021-07-04,Manikraft,FALSE,0,179.84,167.85,208.97,"12,12"
6/2/21 11:38:21,90494789,CANCELED,27276f78-fa07-4684-8214-fab98bf110ab,3fa8c190-51b1-4e70-9a24-4f9864acd985,CANCELED,2021-06-04,2021-06-07,,FALSE,0,131.36,0.00,0.00,
6/5/21 16:11:29,05661114,HANDED_OUT,860edb76-b59f-44a7-85ca-0c5c37fd64c5,832fbf2f-8be4-4306-bc38-807f0ee369ab,HANDED_OUT,2021-06-07,2021-06-15,Atacadão - Online,FALSE,0,522.61,487.77,504.59,"13,1697"
6/2/21 11:38:21,90494789,CANCELED,27276f78-fa07-4684-8214-fab98bf110ab,b13ca259-55da-41f8-9f36-6ff2efac6395,CANCELED,2021-06-04,2021-06-03,,TRUE,15,214.18,0.00,0.00,
6/28/21 13:17:50,56278030,HANDED_OUT,0c2687d5-fc8d-4d9c-a8d9-50662c8da40a,5323131a-bd9b-4bb9-9acf-8b325682d265,HANDED_OUT,2021-06-30,2021-06-30,Roldão Atacadista - Carapicuíba,TRUE,0,18.36,17.13,17.38,
5/10/21 18:06:46,13422315,HANDED_OUT,bd827529-c555-4f75-814d-06cdeccbec3f,13addd1b-3100-45a4-b31a-250418731d57,HANDED_OUT,2021-05-12,2021-05-11,Atacadão - Osasco,TRUE,15,300.86,280.80,279.31,
5/4/21 16:48:49,22466140,CANCELED,1e4c0fd2-af9e-4f19-8d19-1fbf500b86a8,5cf608a0-587f-4d28-af61-fbab73fc476a,CANCELED,,,,TRUE,0,217.14,0.00,0.00,
5/21/21 16:52:40,24875068,HANDED_OUT,2011dcc7-c546-46f9-826d-de9a495012bc,16d082c0-2f3d-4e2d-b289-0b3c89aaa228,HANDED_OUT,2021-05-24,2021-05-24,Atacadão - Osasco,TRUE,15,437.14,408.00,400.00,
5/14/21 16:56:36,30488374,HANDED_OUT,64649e1a-ac10-4a2f-a3e0-04a677f7418a,78115323-c69f-406e-886b-1b659a1b3032,HANDED_OUT,2021-05-17,2021-05-25,Atacadão - Online,FALSE,0,418.89,390.97,395.48,"10,3221"
6/9/21 11:22:21,24432298,HANDED_OUT,c4327e03-40c5-4df5-a1bd-03efdbd3ede4,933ae9e5-88cd-4f97-84c3-28c6b94096da,HANDED_OUT,2021-06-10,2021-06-10,Akki - Embú das Artes,TRUE,0,237.09,221.28,224.44,
6/3/21 12:28:43,00765607,HANDED_OUT,4d4cdc9f-3ee6-4a24-8dd2-1a3609818319,9d128264-30fa-4769-8ece-30586a59514d,HANDED_OUT,2021-06-04,2021-06-04,Atacadão - Osasco,TRUE,15,28.63,26.72,28.88,
